well_id,timestamp,css_cycle_id,cycle_day,cycle_phase,reservoir_pressure,reservoir_temperature,oil_viscosity,api_gravity,asphaltene_content,steam_rate,steam_volume,steam_temperature,injection_pressure,injection_duration,soak_time,days_since_previous_css,stroke_length,spm,vfd_frequency,rod_load,pump_load,pump_fillage,current_oil_rate,current_water_rate,current_energy,fluid_level,future_reservoir_temperature_24h,future_oil_rate_24h,rod_floating_next_24h
BGW_21,2026-01-19 18:00:00,6,74,PRODUCTION,40.95,55.79,7733.1,17.44,7.26,0.0,0.0,0.0,0.0,0.0,0.0,74,86,1.91,43.73,9.11,50.56,83.11,90.36,27.98,346.25,864.7,55.85,95.78,0
BGW_21,2026-01-20 00:00:00,6,75,PRODUCTION,41.49,54.34,8142.9,17.44,7.26,0.0,0.0,0.0,0.0,0.0,0.0,75,74,1.92,40.89,8.67,53.21,85.17,88.6,22.04,324.99,900.2,54.22,88.49,1
BGW_21,2026-01-20 06:00:00,6,75,PRODUCTION,41.49,54.5,8523.1,17.44,7.26,0.0,0.0,0.0,0.0,0.0,0.0,75,74,1.91,43.05,8.67,53.21,85.17,88.0,22.04,324.99,900.2,54.51,87.36,0
BGW_21,2026-01-20 12:00:00,6,75,PRODUCTION,41.49,54.56,8105.8,17.44,7.26,0.0,0.0,0.0,0.0,0.0,0.0,75,74,2.0,42.84,8.67,53.21,85.17,89.4,22.04,324.99,900.2,54.56,88.87,0
BGW_21,2026-01-20 18:00:00,6,75,PRODUCTION,41.49,54.3,8518.6,17.44,7.26,0.0,0.0,0.0,0.0,0.0,0.0,75,74,2.03,41.48,8.67,53.21,85.17,88.24,22.04,324.99,900.2,54.55,87.49,1
BGW_21,2026-01-21 00:00:00,6,76,PRODUCTION,40.64,54.8,8228.0,17.44,7.26,0.0,0.0,0.0,0.0,0.0,0.0,76,86,1.9,43.52,8.58,54.48,85.59,89.31,24.48,346.63,879.0,54.89,92.43,0
BGW_21,2026-01-21 06:00:00,6,76,PRODUCTION,40.64,54.9,7900.8,17.44,7.26,0.0,0.0,0.0,0.0,0.0,0.0,76,86,1.84,43.74,8.58,54.48,85.59,89.83,24.48,346.63,879.0,54.61,89.68,0
BGW_21,2026-01-21 12:00:00,6,76,PRODUCTION,40.64,54.68,8106.1,17.44,7.26,0.0,0.0,0.0,0.0,0.0,0.0,76,86,1.92,43.8,8.58,54.48,85.59,88.13,24.48,346.63,879.0,54.61,89.61,0
BGW_21,2026-01-21 18:00:00,6,76,PRODUCTION,40.64,54.84,7903.3,17.44,7.26,0.0,0.0,0.0,0.0,0.0,0.0,76,86,1.87,44.49,8.58,54.48,85.59,89.15,24.48,346.63,879.0,54.89,90.95,1
BGW_21,2026-01-22 00:00:00,6,77,PRODUCTION,42.03,54.41,8096.9,17.44,7.26,0.0,0.0,0.0,0.0,0.0,0.0,77,86,1.96,42.89,9.78,56.03,85.04,90.84,29.82,343.0,900.0,54.38,89.58,0
BGW_21,2026-01-22 06:00:00,6,77,PRODUCTION,42.03,54.3,8511.7,17.44,7.26,0.0,0.0,0.0,0.0,0.0,0.0,77,86,1.93,41.54,9.78,56.03,85.04,90.11,29.82,343.0,900.0,54.26,93.16,0
BGW_21,2026-01-22 12:00:00,6,77,PRODUCTION,42.03,54.26,8129.3,17.44,7.26,0.0,0.0,0.0,0.0,0.0,0.0,77,86,1.93,42.76,9.78,56.03,85.04,91.1,29.82,343.0,900.0,54.34,91.7,0
BGW_21,2026-01-22 18:00:00,6,77,PRODUCTION,42.03,54.23,8629.6,17.44,7.26,0.0,0.0,0.0,0.0,0.0,0.0,77,86,2.02,43.92,9.78,56.03,85.04,90.13,29.82,343.0,900.0,54.3,94.59,0
BGW_21,2026-01-23 00:00:00,6,78,PRODUCTION,40.15,57.65,6880.8,17.44,7.26,0.0,0.0,0.0,0.0,0.0,0.0,78,74,1.7,42.61,8.69,51.84,88.55,91.54,23.0,329.13,878.0,57.68,94.75,0
BGW_21,2026-01-23 06:00:00,6,78,PRODUCTION,40.15,57.46,7224.6,17.44,7.26,0.0,0.0,0.0,0.0,0.0,0.0,78,74,1.66,41.69,8.69,51.84,88.55,91.78,23.0,329.13,878.0,57.21,91.27,0
BGW_21,2026-01-23 12:00:00,6,78,PRODUCTION,40.15,57.53,7210.3,17.44,7.26,0.0,0.0,0.0,0.0,0.0,0.0,78,74,1.66,42.14,8.69,51.84,88.55,89.13,23.0,329.13,878.0,57.51,95.71,1
BGW_21,2026-01-23 18:00:00,6,78,PRODUCTION,40.15,57.41,7123.3,17.44,7.26,0.0,0.0,0.0,0.0,0.0,0.0,78,74,1.74,42.11,8.69,51.84,88.55,89.61,23.0,329.13,878.0,57.19,92.99,0
BGW_21,2026-01-24 00:00:00,6,79,PRODUCTION,41.11,55.38,8593.5,17.44,7.26,0.0,0.0,0.0,0.0,0.0,0.0,79,61,2.3,49.92,8.68,54.83,79.92,83.17,20.96,427.47,904.6,55.2,85.95,0
BGW_21,2026-01-24 06:00:00,6,79,PRODUCTION,41.11,55.35,8222.7,17.44,7.26,0.0,0.0,0.0,0.0,0.0,0.0,79,61,2.25,49.57,8.68,54.83,79.92,82.89,20.96,427.47,904.6,55.27,85.63,0
BGW_21,2026-01-24 12:00:00,6,79,PRODUCTION,41.11,55.45,8408.3,17.44,7.26,0.0,0.0,0.0,0.0,0.0,0.0,79,61,2.31,50.23,8.68,54.83,79.92,84.08,20.96,427.47,904.6,55.3,84.62,0
BGW_21,2026-01-24 18:00:00,6,79,PRODUCTION,41.11,55.62,7970.4,17.44,7.26,0.0,0.0,0.0,0.0,0.0,0.0,79,61,2.3,49.4,8.68,54.83,79.92,83.98,20.96,427.47,904.6,55.57,85.84,0
BGW_21,2026-01-25 00:00:00,6,80,PRODUCTION,41.34,54.83,8323.5,17.44,7.26,0.0,0.0,0.0,0.0,0.0,0.0,80,74,1.86,45.44,9.72,51.08,79.79,85.75,15.68,352.47,883.2,54.97,86.85,0
BGW_21,2026-01-25 06:00:00,6,80,PRODUCTION,41.34,55.0,8367.1,17.44,7.26,0.0,0.0,0.0,0.0,0.0,0.0,80,74,1.85,45.14,9.72,51.08,79.79,85.78,15.68,352.47,883.2,54.98,85.16,0
BGW_21,2026-01-25 12:00:00,6,80,PRODUCTION,41.34,55.17,8176.8,17.44,7.26,0.0,0.0,0.0,0.0,0.0,0.0,80,74,1.94,44.69,9.72,51.08,79.79,86.39,15.68,352.47,883.2,55.01,89.67,0
BGW_21,2026-01-25 18:00:00,6,80,PRODUCTION,41.34,54.93,8472.8,17.44,7.26,0.0,0.0,0.0,0.0,0.0,0.0,80,74,1.85,44.68,9.72,51.08,79.79,86.06,15.68,352.47,883.2,54.93,90.1,0
BGW_21,2026-01-26 00:00:00,6,81,PRODUCTION,40.45,56.71,7547.3,17.44,7.26,0.0,0.0,0.0,0.0,0.0,0.0,81,74,2.05,43.47,8.99,57.63,83.62,90.42,18.84,356.61,867.6,56.64,91.54,0
BGW_21,2026-01-26 06:00:00,6,81,PRODUCTION,40.45,56.55,7270.0,17.44,7.26,0.0,0.0,0.0,0.0,0.0,0.0,81,74,2.1,43.64,8.99,57.63,83.62,91.65,18.84,356.61,867.6,56.47,89.2,0
BGW_21,2026-01-26 12:00:00,6,81,PRODUCTION,40.45,56.95,7447.6,17.44,7.26,0.0,0.0,0.0,0.0,0.0,0.0,81,74,2.1,44.94,8.99,57.63,83.62,91.33,18.84,356.61,867.6,57.2,95.56,0
BGW_21,2026-01-26 18:00:00,6,81,PRODUCTION,40.45,56.99,7592.0,17.44,7.26,0.0,0.0,0.0,0.0,0.0,0.0,81,74,2.05,44.14,8.99,57.63,83.62,91.56,18.84,356.61,867.6,56.94,90.81,1
BGW_21,2026-01-27 00:00:00,6,82,PRODUCTION,41.25,52.78,9241.2,17.44,7.26,0.0,0.0,0.0,0.0,0.0,0.0,82,61,2.17,46.76,8.09,52.41,83.82,80.82,17.85,388.3,912.2,52.68,84.51,0
BGW_21,2026-01-27 06:00:00,6,82,PRODUCTION,41.25,52.48,8936.6,17.44,7.26,0.0,0.0,0.0,0.0,0.0,0.0,82,61,2.03,46.81,8.09,52.41,83.82,79.02,17.85,388.3,912.2,52.62,82.54,0
BGW_21,2026-01-27 12:00:00,6,82,PRODUCTION,41.25,52.67,9342.5,17.44,7.26,0.0,0.0,0.0,0.0,0.0,0.0,82,61,2.06,47.05,8.09,52.41,83.82,78.29,17.85,388.3,912.2,52.48,80.88,0
BGW_21,2026-01-27 18:00:00,6,82,PRODUCTION,41.25,52.58,9416.4,17.44,7.26,0.0,0.0,0.0,0.0,0.0,0.0,82,61,1.98,48.15,8.09,52.41,83.82,78.89,17.85,388.3,912.2,52.55,82.32,0
BGW_21,2026-01-28 00:00:00,6,83,PRODUCTION,41.09,56.65,7296.3,17.44,7.26,0.0,0.0,0.0,0.0,0.0,0.0,83,61,2.17,47.7,9.96,56.56,85.56,89.57,21.18,404.56,895.6,56.65,87.21,0
BGW_21,2026-01-28 06:00:00,6,83,PRODUCTION,41.09,56.44,7973.2,17.44,7.26,0.0,0.0,0.0,0.0,0.0,0.0,83,61,2.15,46.28,9.96,56.56,85.56,87.93,21.18,404.56,895.6,56.32,86.18,0
BGW_21,2026-01-28 12:00:00,6,83,PRODUCTION,41.09,56.07,7915.2,17.44,7.26,0.0,0.0,0.0,0.0,0.0,0.0,83,61,2.28,47.96,9.96,56.56,85.56,89.13,21.18,404.56,895.6,56.05,86.96,0
BGW_21,2026-01-28 18:00:00,6,83,PRODUCTION,41.09,56.58,7637.7,17.44,7.26,0.0,0.0,0.0,0.0,0.0,0.0,83,61,2.12,47.92,9.96,56.56,85.56,87.95,21.18,404.56,895.6,56.63,86.12,0
BGW_22,2025-01-02 00:00:00,0,0,RECOVERY,38.61,46.45,14525.7,17.49,9.06,0.0,0.0,0.0,0.0,0.0,0.0,30,86,0.7,29.6,7.61,53.65,83.09,66.35,14.68,205.99,937.7,46.5,67.61,0
BGW_22,2025-01-02 06:00:00,0,0,RECOVERY,38.61,46.19,15163.6,17.49,9.06,0.0,0.0,0.0,0.0,0.0,0.0,30,86,0.81,29.34,7.61,53.65,83.09,63.47,14.68,205.99,937.7,46.33,67.85,0
BGW_22,2025-01-02 12:00:00,0,0,RECOVERY,38.61,46.5,14901.6,17.49,9.06,0.0,0.0,0.0,0.0,0.0,0.0,30,86,0.87,28.46,7.61,53.65,83.09,63.21,14.68,205.99,937.7,46.73,69.38,0
BGW_22,2025-01-02 18:00:00,0,0,RECOVERY,38.61,46.57,15039.0,17.49,9.06,0.0,0.0,0.0,0.0,0.0,0.0,30,86,0.8,29.31,7.61,53.65,83.09,65.7,14.68,205.99,937.7,46.4,70.04,0
BGW_22,2025-01-03 00:00:00,0,0,RECOVERY,38.93,46.58,15031.6,17.49,9.06,0.0,0.0,0.0,0.0,0.0,0.0,31,74,1.16,31.41,7.72,51.24,81.24,64.69,17.85,221.9,948.9,46.68,69.34,0
BGW_22,2025-01-03 06:00:00,0,0,RECOVERY,38.93,46.56,14794.2,17.49,9.06,0.0,0.0,0.0,0.0,0.0,0.0,31,74,1.14,31.55,7.72,51.24,81.24,65.27,17.85,221.9,948.9,46.56,67.96,1
BGW_22,2025-01-03 12:00:00,0,0,RECOVERY,38.93,46.44,14613.9,17.49,9.06,0.0,0.0,0.0,0.0,0.0,0.0,31,74,1.22,31.46,7.72,51.24,81.24,64.82,17.85,221.9,948.9,46.27,68.93,1
BGW_22,2025-01-03 18:00:00,0,0,RECOVERY,38.93,46.29,15098.7,17.49,9.06,0.0,0.0,0.0,0.0,0.0,0.0,31,74,1.21,30.5,7.72,51.24,81.24,63.54,17.85,221.9,948.9,46.33,72.58,0
BGW_22,2025-01-04 00:00:00,0,0,RECOVERY,39.83,46.3,14730.3,17.49,9.06,0.0,0.0,0.0,0.0,0.0,0.0,32,86,0.68,31.03,7.85,50.43,86.4,69.52,18.14,216.27,932.0,46.34,74.65,0
BGW_22,2025-01-04 06:00:00,0,0,RECOVERY,39.83,46.36,15023.9,17.49,9.06,0.0,0.0,0.0,0.0,0.0,0.0,32,86,0.71,31.41,7.85,50.43,86.4,71.32,18.14,216.27,932.0,46.63,72.02,0
BGW_22,2025-01-04 12:00:00,0,0,RECOVERY,39.83,46.5,14771.6,17.49,9.06,0.0,0.0,0.0,0.0,0.0,0.0,32,86,0.79,31.04,7.85,50.43,86.4,71.69,18.14,216.27,932.0,46.32,69.16,0
BGW_22,2025-01-04 18:00:00,0,0,RECOVERY,39.83,46.5,14692.4,17.49,9.06,0.0,0.0,0.0,0.0,0.0,0.0,32,86,0.8,30.92,7.85,50.43,86.4,69.49,18.14,216.27,932.0,46.55,71.79,1
BGW_22,2025-01-05 00:00:00,0,0,RECOVERY,39.46,46.6,14303.2,17.49,9.06,0.0,0.0,0.0,0.0,0.0,0.0,33,86,0.89,31.63,8.3,47.17,83.46,67.16,15.26,215.81,932.0,46.68,69.69,0
BGW_22,2025-01-05 06:00:00,0,0,RECOVERY,39.46,46.72,14006.2,17.49,9.06,0.0,0.0,0.0,0.0,0.0,0.0,33,86,0.93,32.21,8.3,47.17,83.46,67.45,15.26,215.81,932.0,46.53,70.52,0
BGW_22,2025-01-05 12:00:00,0,0,RECOVERY,39.46,46.63,14251.8,17.49,9.06,0.0,0.0,0.0,0.0,0.0,0.0,33,86,0.96,30.47,8.3,47.17,83.46,69.34,15.26,215.81,932.0,46.79,72.18,0
BGW_22,2025-01-05 18:00:00,0,0,RECOVERY,39.46,46.29,15261.5,17.49,9.06,0.0,0.0,0.0,0.0,0.0,0.0,33,86,0.85,30.64,8.3,47.17,83.46,68.12,15.26,215.81,932.0,46.22,71.46,1
BGW_22,2025-01-06 00:00:00,0,0,RECOVERY,38.88,46.64,14456.0,17.49,9.06,0.0,0.0,0.0,0.0,0.0,0.0,34,74,0.88,31.27,8.3,47.65,83.27,62.29,20.65,215.13,942.7,46.43,69.33,0
BGW_22,2025-01-06 06:00:00,0,0,RECOVERY,38.88,46.76,14955.2,17.49,9.06,0.0,0.0,0.0,0.0,0.0,0.0,34,74,0.89,31.37,8.3,47.65,83.27,64.24,20.65,215.13,942.7,46.89,69.11,0
BGW_22,2025-01-06 12:00:00,0,0,RECOVERY,38.88,46.37,14909.2,17.49,9.06,0.0,0.0,0.0,0.0,0.0,0.0,34,74,0.9,31.26,8.3,47.65,83.27,65.18,20.65,215.13,942.7,46.54,67.03,0
BGW_22,2025-01-06 18:00:00,0,0,RECOVERY,38.88,46.5,14625.9,17.49,9.06,0.0,0.0,0.0,0.0,0.0,0.0,34,74,0.83,29.93,8.3,47.65,83.27,64.84,20.65,215.13,942.7,46.41,70.84,0
BGW_22,2025-01-07 00:00:00,0,0,RECOVERY,39.61,46.68,14462.9,17.49,9.06,0.0,0.0,0.0,0.0,0.0,0.0,35,61,1.07,32.7,8.11,50.48,85.18,65.56,18.66,238.74,943.8,46.63,65.75,0
BGW_22,2025-01-07 06:00:00,0,0,RECOVERY,39.61,46.61,14849.7,17.49,9.06,0.0,0.0,0.0,0.0,0.0,0.0,35,61,1.09,33.95,8.11,50.48,85.18,67.57,18.66,238.74,943.8,46.69,71.22,0
BGW_22,2025-01-07 12:00:00,0,0,RECOVERY,39.61,46.86,14243.1,17.49,9.06,0.0,0.0,0.0,0.0,0.0,0.0,35,61,1.13,33.27,8.11,50.48,85.18,66.98,18.66,238.74,943.8,46.61,69.2,0
BGW_22,2025-01-07 18:00:00,0,0,RECOVERY,39.61,46.48,14583.1,17.49,9.06,0.0,0.0,0.0,0.0,0.0,0.0,35,61,1.1,33.41,8.11,50.48,85.18,65.47,18.66,238.74,943.8,46.87,66.21,0
BGW_22,2025-01-08 00:00:00,0,0,RECOVERY,38.95,46.84,15237.4,17.49,9.06,0.0,0.0,0.0,0.0,0.0,0.0,36,61,1.26,36.1,8.11,50.93,80.98,66.63,14.97,258.69,942.6,46.84,66.67,0
BGW_22,2025-01-08 06:00:00,0,0,RECOVERY,38.95,46.6,14203.9,17.49,9.06,0.0,0.0,0.0,0.0,0.0,0.0,36,61,1.24,35.37,8.11,50.93,80.98,64.67,14.97,258.69,942.6,46.73,69.77,0
BGW_22,2025-01-08 12:00:00,0,0,RECOVERY,38.95,46.74,13906.8,17.49,9.06,0.0,0.0,0.0,0.0,0.0,0.0,36,61,1.22,36.23,8.11,50.93,80.98,63.51,14.97,258.69,942.6,46.91,67.56,0
BGW_22,2025-01-08 18:00:00,0,0,RECOVERY,38.95,47.03,14799.2,17.49,9.06,0.0,0.0,0.0,0.0,0.0,0.0,36,61,1.25,36.24,8.11,50.93,80.98,64.72,14.97,258.69,942.6,47.06,70.34,0
BGW_22,2025-01-09 00:00:00,1,0,INJECTION,38.78,46.53,15119.2,17.49,9.06,3.48,1504.8,276.4,167.61,18.0,52.4,0,61,0.58,27.5,9.31,43.85,89.28,40.4,12.28,187.29,1005.1,47.69,42.4,0
BGW_22,2025-01-09 06:00:00,1,0,INJECTION,38.78,46.67,15029.0,17.49,9.06,3.48,1504.8,276.4,167.61,18.0,52.4,0,61,0.47,27.22,9.31,43.85,89.28,40.27,12.28,187.29,1005.1,47.89,40.23,0
BGW_22,2025-01-09 12:00:00,1,0,INJECTION,38.78,46.87,14628.8,17.49,9.06,3.48,1504.8,276.4,167.61,18.0,52.4,0,61,0.61,26.97,9.31,43.85,89.28,39.81,12.28,187.29,1005.1,48.15,41.65,0
BGW_22,2025-01-09 18:00:00,1,0,INJECTION,38.78,46.44,14331.5,17.49,9.06,3.48,1504.8,276.4,167.61,18.0,52.4,0,61,0.6,27.58,9.31,43.85,89.28,39.13,12.28,187.29,1005.1,47.84,41.72,0
BGW_22,2025-01-10 00:00:00,1,1,INJECTION,39.54,49.02,13597.3,17.49,9.06,1.53,661.7,313.3,164.86,18.0,88.0,1,74,0.53,27.56,9.17,43.05,86.17,44.08,7.09,186.85,982.8,49.6,43.41,0
BGW_22,2025-01-10 06:00:00,1,1,INJECTION,39.54,49.34,13392.4,17.49,9.06,1.53,661.7,313.3,164.86,18.0,88.0,1,74,0.63,28.2,9.17,43.05,86.17,41.77,7.09,186.85,982.8,49.7,44.77,0
BGW_22,2025-01-10 12:00:00,1,1,INJECTION,39.54,48.79,13846.5,17.49,9.06,1.53,661.7,313.3,164.86,18.0,88.0,1,74,0.53,27.23,9.17,43.05,86.17,42.69,7.09,186.85,982.8,49.27,42.81,0
BGW_22,2025-01-10 18:00:00,1,1,INJECTION,39.54,49.4,13565.6,17.49,9.06,1.53,661.7,313.3,164.86,18.0,88.0,1,74,0.59,26.9,9.17,43.05,86.17,43.22,7.09,186.85,982.8,49.58,45.12,0
BGW_22,2025-01-11 00:00:00,1,2,INJECTION,40.46,53.84,11516.2,17.49,9.06,2.56,1106.5,302.1,163.55,18.0,84.0,2,61,0.73,29.14,8.51,46.12,86.93,47.51,12.09,200.25,976.9,54.9,49.42,0
BGW_22,2025-01-11 06:00:00,1,2,INJECTION,40.46,53.92,11883.3,17.49,9.06,2.56,1106.5,302.1,163.55,18.0,84.0,2,61,0.69,29.29,8.51,46.12,86.93,47.14,12.09,200.25,976.9,54.72,50.69,0
BGW_22,2025-01-11 12:00:00,1,2,INJECTION,40.46,53.69,11209.5,17.49,9.06,2.56,1106.5,302.1,163.55,18.0,84.0,2,61,0.73,28.82,8.51,46.12,86.93,45.64,12.09,200.25,976.9,54.3,49.0,0
BGW_22,2025-01-11 18:00:00,1,2,INJECTION,40.46,53.74,11467.6,17.49,9.06,2.56,1106.5,302.1,163.55,18.0,84.0,2,61,0.85,29.26,8.51,46.12,86.93,46.9,12.09,200.25,976.9,54.12,48.49,1
BGW_22,2025-01-12 00:00:00,1,3,INJECTION,38.27,57.7,9137.7,17.49,9.06,2.82,1218.6,310.9,152.96,18.0,69.5,3,86,0.55,25.01,7.03,42.67,88.51,50.08,15.24,174.34,965.3,58.5,56.25,0
BGW_22,2025-01-12 06:00:00,1,3,INJECTION,38.27,57.55,9489.5,17.49,9.06,2.82,1218.6,310.9,152.96,18.0,69.5,3,86,0.47,26.23,7.03,42.67,88.51,49.83,15.24,174.34,965.3,58.27,55.77,0
BGW_22,2025-01-12 12:00:00,1,3,INJECTION,38.27,57.34,9407.3,17.49,9.06,2.82,1218.6,310.9,152.96,18.0,69.5,3,86,0.58,27.03,7.03,42.67,88.51,48.96,15.24,174.34,965.3,58.02,52.71,0
BGW_22,2025-01-12 18:00:00,1,3,INJECTION,38.27,57.44,9876.8,17.49,9.06,2.82,1218.6,310.9,152.96,18.0,69.5,3,86,0.55,24.84,7.03,42.67,88.51,50.71,15.24,174.34,965.3,58.25,53.9,0
BGW_22,2025-01-13 00:00:00,1,4,INJECTION,39.68,56.17,10684.9,17.49,9.06,1.64,709.2,281.3,160.13,18.0,65.8,4,86,0.51,26.74,8.37,40.33,87.26,51.92,10.43,180.68,950.3,56.74,52.86,0
BGW_22,2025-01-13 06:00:00,1,4,INJECTION,39.68,56.31,10214.4,17.49,9.06,1.64,709.2,281.3,160.13,18.0,65.8,4,86,0.42,26.37,8.37,40.33,87.26,50.24,10.43,180.68,950.3,56.91,51.26,0
BGW_22,2025-01-13 12:00:00,1,4,INJECTION,39.68,56.73,10229.9,17.49,9.06,1.64,709.2,281.3,160.13,18.0,65.8,4,86,0.4,27.7,8.37,40.33,87.26,52.86,10.43,180.68,950.3,57.1,53.53,0
BGW_22,2025-01-13 18:00:00,1,4,INJECTION,39.68,56.4,10266.9,17.49,9.06,1.64,709.2,281.3,160.13,18.0,65.8,4,86,0.4,27.82,8.37,40.33,87.26,51.42,10.43,180.68,950.3,56.8,54.27,0
BGW_22,2025-01-14 00:00:00,1,5,INJECTION,39.08,65.93,6460.4,17.49,9.06,4.23,1829.3,331.7,172.3,18.0,91.3,5,61,1.1,32.59,8.25,45.95,88.67,57.89,17.44,221.65,924.4,67.12,62.52,0
BGW_22,2025-01-14 06:00:00,1,5,INJECTION,39.08,65.91,6456.4,17.49,9.06,4.23,1829.3,331.7,172.3,18.0,91.3,5,61,1.02,33.16,8.25,45.95,88.67,60.26,17.44,221.65,924.4,67.23,63.61,0
BGW_22,2025-01-14 12:00:00,1,5,INJECTION,39.08,65.8,6236.6,17.49,9.06,4.23,1829.3,331.7,172.3,18.0,91.3,5,61,1.02,32.34,8.25,45.95,88.67,57.14,17.44,221.65,924.4,66.81,62.72,0
BGW_22,2025-01-14 18:00:00,1,5,INJECTION,39.08,66.13,6337.3,17.49,9.06,4.23,1829.3,331.7,172.3,18.0,91.3,5,61,0.98,32.55,8.25,45.95,88.67,58.02,17.44,221.65,924.4,67.14,63.65,0
BGW_22,2025-01-15 00:00:00,1,6,INJECTION,38.59,60.25,9251.3,17.49,9.06,1.72,744.3,278.2,168.94,18.0,52.5,6,74,0.61,26.86,7.03,42.92,89.03,52.0,15.91,183.89,953.7,60.81,55.92,0
BGW_22,2025-01-15 06:00:00,1,6,INJECTION,38.59,60.56,9236.8,17.49,9.06,1.72,744.3,278.2,168.94,18.0,52.5,6,74,0.58,27.16,7.03,42.92,89.03,51.2,15.91,183.89,953.7,61.2,55.58,0
BGW_22,2025-01-15 12:00:00,1,6,INJECTION,38.59,60.06,9350.9,17.49,9.06,1.72,744.3,278.2,168.94,18.0,52.5,6,74,0.61,27.3,7.03,42.92,89.03,52.52,15.91,183.89,953.7,60.38,55.17,0
BGW_22,2025-01-15 18:00:00,1,6,INJECTION,38.59,60.39,9147.3,17.49,9.06,1.72,744.3,278.2,168.94,18.0,52.5,6,74,0.63,27.05,7.03,42.92,89.03,52.27,15.91,183.89,953.7,60.78,55.46,0
BGW_22,2025-01-16 00:00:00,1,7,INJECTION,38.72,63.2,8712.9,17.49,9.06,2.06,891.7,317.0,161.07,18.0,64.7,7,74,0.72,30.97,7.9,43.84,94.33,57.73,13.58,208.88,960.6,63.67,61.55,0
BGW_22,2025-01-16 06:00:00,1,7,INJECTION,38.72,63.17,8101.8,17.49,9.06,2.06,891.7,317.0,161.07,18.0,64.7,7,74,0.7,31.04,7.9,43.84,94.33,58.08,13.58,208.88,960.6,63.98,60.47,0
BGW_22,2025-01-16 12:00:00,1,7,INJECTION,38.72,63.15,8099.2,17.49,9.06,2.06,891.7,317.0,161.07,18.0,64.7,7,74,0.77,30.3,7.9,43.84,94.33,60.16,13.58,208.88,960.6,63.64,60.16,0
BGW_22,2025-01-16 18:00:00,1,7,INJECTION,38.72,63.02,7904.9,17.49,9.06,2.06,891.7,317.0,161.07,18.0,64.7,7,74,0.74,31.64,7.9,43.84,94.33,57.17,13.58,208.88,960.6,63.52,59.99,0
BGW_22,2025-01-17 00:00:00,1,8,INJECTION,38.93,74.26,4817.7,17.49,9.06,4.59,1984.7,338.6,163.55,18.0,84.7,8,86,0.52,27.99,6.56,42.57,94.03,69.51,20.7,185.71,911.9,75.36,75.36,0
BGW_22,2025-01-17 06:00:00,1,8,INJECTION,38.93,74.09,5446.9,17.49,9.06,4.59,1984.7,338.6,163.55,18.0,84.7,8,86,0.61,27.03,6.56,42.57,94.03,70.33,20.7,185.71,911.9,75.03,76.11,0
BGW_22,2025-01-17 12:00:00,1,8,INJECTION,38.93,74.2,4938.2,17.49,9.06,4.59,1984.7,338.6,163.55,18.0,84.7,8,86,0.55,27.72,6.56,42.57,94.03,71.23,20.7,185.71,911.9,75.28,73.85,0
BGW_22,2025-01-17 18:00:00,1,8,INJECTION,38.93,74.18,5128.4,17.49,9.06,4.59,1984.7,338.6,163.55,18.0,84.7,8,86,0.54,27.95,6.56,42.57,94.03,69.5,20.7,185.71,911.9,75.36,73.83,0
BGW_22,2025-01-18 00:00:00,1,9,INJECTION,38.65,75.07,5271.1,17.49,9.06,4.39,1896.9,319.8,168.64,18.0,56.8,9,86,0.53,22.72,7.19,40.81,98.46,72.42,22.6,159.2,910.4,76.17,74.87,0
BGW_22,2025-01-18 06:00:00,1,9,INJECTION,38.65,75.0,5001.3,17.49,9.06,4.39,1896.9,319.8,168.64,18.0,56.8,9,86,0.49,24.74,7.19,40.81,98.46,72.1,22.6,159.2,910.4,75.76,76.45,0
BGW_22,2025-01-18 12:00:00,1,9,INJECTION,38.65,75.27,5041.4,17.49,9.06,4.39,1896.9,319.8,168.64,18.0,56.8,9,86,0.46,23.72,7.19,40.81,98.46,73.27,22.6,159.2,910.4,76.09,72.06,0
BGW_22,2025-01-18 18:00:00,1,9,INJECTION,38.65,75.13,5226.5,17.49,9.06,4.39,1896.9,319.8,168.64,18.0,56.8,9,86,0.48,23.66,7.19,40.81,98.46,71.38,22.6,159.2,910.4,76.07,73.81,0
BGW_22,2025-01-19 00:00:00,1,10,INJECTION,38.64,68.22,6618.4,17.49,9.06,2.5,1078.1,323.9,165.89,18.0,79.4,10,74,0.43,24.22,7.24,37.98,88.68,60.96,15.71,158.55,919.7,68.98,64.5,0
BGW_22,2025-01-19 06:00:00,1,10,INJECTION,38.64,68.32,6419.6,17.49,9.06,2.5,1078.1,323.9,165.89,18.0,79.4,10,74,0.45,24.25,7.24,37.98,88.68,62.98,15.71,158.55,919.7,69.06,63.25,0
BGW_22,2025-01-19 12:00:00,1,10,INJECTION,38.64,68.35,6615.0,17.49,9.06,2.5,1078.1,323.9,165.89,18.0,79.4,10,74,0.47,23.75,7.24,37.98,88.68,60.9,15.71,158.55,919.7,69.01,64.54,0
BGW_22,2025-01-19 18:00:00,1,10,INJECTION,38.64,68.26,6492.7,17.49,9.06,2.5,1078.1,323.9,165.89,18.0,79.4,10,74,0.41,24.16,7.24,37.98,88.68,64.43,15.71,158.55,919.7,68.88,63.5,0
BGW_22,2025-01-20 00:00:00,1,11,INJECTION,38.57,67.93,6796.0,17.49,9.06,2.22,957.3,316.7,168.49,18.0,70.0,11,61,0.78,28.68,6.93,41.29,96.93,61.25,11.5,192.31,932.3,68.44,65.55,0
